conversation_id,tweet_id,created_at,text,intent,escalation_label,notes,label_source
2628992,2628992,Fri Nov 17 15:58:47 +0000 2017,.@115858 - why have you ruined the play/pause button on my Mac with #HighSierra ? I can't pause music so as to hear online content anymore... Made a simple feature awful.,,,HUMAN_REVIEW_REQUIRED,human_pending
2986069,2986069,Tue Oct 31 21:43:28 +0000 2017,Really be ready to throw my phone every time that storage full bs pop up cuz I dead deleted everything   @115858 do better,,,HUMAN_REVIEW_REQUIRED,human_pending
2143297,2143297,Wed Nov 08 23:09:32 +0000 2017,"So all my photos from this year are gone from my “Camera Roll” album, randomly. but when i go to “Photos” they’re there..... what the fuck @115858",,,HUMAN_REVIEW_REQUIRED,human_pending
338915,338915,Sat Oct 07 21:41:46 +0000 2017,@AppleSupport How do I stop Messages from taking Live photos? It's disabled everywhere but Messages doesn't respect this. Please help!,,,HUMAN_REVIEW_REQUIRED,human_pending
1937283,1937283,Fri Oct 27 23:18:38 +0000 2017,@115948 @AppleSupport - music added is disappearing mysteriously! I assume you know the issue already!,,,HUMAN_REVIEW_REQUIRED,human_pending
1671194,1671194,Mon Nov 06 03:48:19 +0000 2017,im so fucking mad my screen of my phone has been black since friday but i still get text and i can play music. @115858 get your shit straight,,,HUMAN_REVIEW_REQUIRED,human_pending
48041,48041,Wed Nov 01 16:12:02 +0000 2017,Hey @AppleSupport how does your operating system occupy almost 50% of my phone’s storage? https://t.co/yM3WDFCMD1,,,HUMAN_REVIEW_REQUIRED,human_pending
1300695,1300695,Thu Oct 26 23:14:35 +0000 2017,#icloud @applesupport you guys need to fuckin chill... I KNOW. https://t.co/ALWzhdITBU,,,HUMAN_REVIEW_REQUIRED,human_pending
1541147,1541147,Fri Nov 03 18:20:35 +0000 2017,@AppleSupport When will ios11.2 beta be available for #iphoneX? I can’t restore previous backup from old phone on 11.2!,,,HUMAN_REVIEW_REQUIRED,human_pending
2065227,2065227,Sat Oct 07 20:55:31 +0000 2017,"wow so my phones deleted half my photos and now all my texts since I tried to update my phone, @115858 what's going on with this",,,HUMAN_REVIEW_REQUIRED,human_pending
774728,774728,Sat Oct 07 15:42:57 +0000 2017,Anyone else on iOS11.0.2 and finding they can no longer delete photos? @AppleSupport @1542 #ios11 #ios1102 #iphone6S,,,HUMAN_REVIEW_REQUIRED,human_pending
1202855,1202855,Wed Oct 25 08:56:32 +0000 2017,@AppleSupport how do I stop the music player being on the home screen when on stand by - it keeps stoping the music when phones in my pocket,,,HUMAN_REVIEW_REQUIRED,human_pending
1470690,1470690,Mon Oct 16 20:03:58 +0000 2017,@AppleSupport  your new updates fucked my phone. Now the SIM blocks itself out of the blue and the music its not recognised.,,,HUMAN_REVIEW_REQUIRED,human_pending
308223,308223,Fri Oct 06 22:00:55 +0000 2017,"If you use on iMessage on a daily basis, avoid macOS High Sierra. The new iCloud sync sucks. I keep missing texts.  @115858 @AppleSupport",,,HUMAN_REVIEW_REQUIRED,human_pending
1786262,1786262,Wed Oct 11 14:10:33 +0000 2017,@AppleSupport phone updated overnight to iOS.11.0.2 and now my music pauses on the lock screen while I’m walking. Help plz!,,,HUMAN_REVIEW_REQUIRED,human_pending
2292444,2292444,Sat Nov 11 19:43:05 +0000 2017,@115858 your latest update fucked my phone up. I can’t play music at all. Le 5 to losing a client,,,HUMAN_REVIEW_REQUIRED,human_pending
2320420,2320420,Mon Nov 13 04:21:07 +0000 2017,This sucks I hate that my photos have a circle with an exclamation mark @AppleSupport,,,HUMAN_REVIEW_REQUIRED,human_pending
2054470,2054470,Thu Oct 05 05:25:57 +0000 2017,".@115858 are a bunch of thieves. Took NZD3,700 from my bank account, admitted they shouldn't have, and now won't refund it. #Apple #macbook",,,HUMAN_REVIEW_REQUIRED,human_pending
656358,656358,Wed Nov 22 22:01:48 +0000 2017,Dear @AppleSupport @115858 I can't seem to update my billing info. Please assist,,,HUMAN_REVIEW_REQUIRED,human_pending
1590512,1590512,Sat Nov 04 20:18:34 +0000 2017,"@AppleSupport Does pre-ordering an iPhone X mean up-front payment when pre-ordering, or payment only on delivery / collection? Thanks.",,,HUMAN_REVIEW_REQUIRED,human_pending
1822933,1822933,Sun Oct 15 18:56:56 +0000 2017,@AppleSupport how do u turn off purchase share? I don't want my partner paying for my purchases but need shared calendar?,,,HUMAN_REVIEW_REQUIRED,human_pending
233350,233350,Thu Oct 05 03:19:59 +0000 2017,Losing a percent every minute is ridiculous #IOS11 @115858 charged at 10pm to 100 at 20% at 11...,,,HUMAN_REVIEW_REQUIRED,human_pending
2508241,2508241,Wed Nov 15 21:07:11 +0000 2017,Please fix this “your purchase can’t be processed now” shit. I’m getting fed up @AppleSupport,,,HUMAN_REVIEW_REQUIRED,human_pending
2867284,2867284,Tue Nov 28 00:50:57 +0000 2017,Smh @AppleSupport my phone turned off at 15% and said it needed to be charged then 5 mins later (not plugged in) it turned on but was at 10% why,,,HUMAN_REVIEW_REQUIRED,human_pending
2507382,2507382,Wed Nov 15 20:21:24 +0000 2017,"@AppleSupport A film that I purchased several years ago, Donnie Darko, has vanished from my account/library. I contacted your support team without success. Please investigate and 1) explain why it has been removed 2) restore it to my account/account.",,,HUMAN_REVIEW_REQUIRED,human_pending
2116323,2116323,Wed Nov 08 04:23:51 +0000 2017,@115858 The Burn In on my new iPhone X is bullshit! Can I get a refund and get the 8 Plus???? #notworthit #apple #burntapple,,,HUMAN_REVIEW_REQUIRED,human_pending
620128,620128,Wed Nov 22 16:59:27 +0000 2017,@AppleSupport I got charged for an album I already paid for a long time ago and I’d like a refund please,,,HUMAN_REVIEW_REQUIRED,human_pending
2081991,2081991,Tue Oct 10 16:59:41 +0000 2017,"@115858 I love you, but I hate the new iOS 11 which makes my iPhone clumsy and the High Sierra which keeps freezing my Mac for a few seconds",,,HUMAN_REVIEW_REQUIRED,human_pending
752202,752202,Sat Oct 07 00:35:18 +0000 2017,@AppleSupport why is my phone freezing and running hot after this update?,,,HUMAN_REVIEW_REQUIRED,human_pending
1636596,1636596,Sun Nov 05 18:54:03 +0000 2017,@AppleSupport ID LOVE TO HAVE A PHONE THAT DOESNT FREEZE EVERY 20 MINUTES,,,HUMAN_REVIEW_REQUIRED,human_pending
101302,101302,Thu Nov 30 16:52:13 +0000 2017,@115858 @AppleSupport common guys. I rely on your products for video production for broadcast and your update to fix your security issue is completely crashing the OS... as a life long user of your products this is unacceptable,,,HUMAN_REVIEW_REQUIRED,human_pending
173008,173008,Fri Nov 24 22:01:23 +0000 2017,My phone was freezing a lot so I gave in and updated. Now it freezes 3 times as much so like what the actual fuck is good?,,,HUMAN_REVIEW_REQUIRED,human_pending
337455,337455,Sat Oct 07 20:47:27 +0000 2017,@115858 my phone freezes like 10 times per day......... and I’m a good person so I avoid force rebooting it unless it really doesn’t unstick,,,HUMAN_REVIEW_REQUIRED,human_pending
407982,407982,Mon Oct 09 21:33:19 +0000 2017,Omg @AppleSupport fix my phone man. This update sucks. I can’t do anything without having to restart my phone due to freezing or crashing,,,HUMAN_REVIEW_REQUIRED,human_pending
306215,306215,Fri Oct 06 20:35:06 +0000 2017,Really enjoy my #iPhone freezing every other day after last #Apple update 😠😠 @115858 @1714,,,HUMAN_REVIEW_REQUIRED,human_pending
1212314,1212314,Wed Oct 25 08:13:17 +0000 2017,"...@116333 please, please, please FIX iOS 11. Lags, bugs...this isn’t a Apple-style o.s.",,,HUMAN_REVIEW_REQUIRED,human_pending
889047,889047,Sat Nov 25 11:06:43 +0000 2017,@AppleSupport why is my iPhone being so slow 😩 the software is up to date!,,,HUMAN_REVIEW_REQUIRED,human_pending
2688212,2688212,Wed Nov 15 03:30:44 +0000 2017,"Does anyone else’s iPhone freeze and die randomly, sometimes at like 94%? Or is it just me lol @115858",,,HUMAN_REVIEW_REQUIRED,human_pending
2019798,2019798,Sat Nov 04 21:16:09 +0000 2017,My iPhone 6s just turned its self off then drops down from 70% to 10% battery now it is stuck on 10% battery... @AppleSupport any help?,,,HUMAN_REVIEW_REQUIRED,human_pending
2113943,2113943,Wed Nov 08 14:37:37 +0000 2017,"Hey @AppleSupport 
At least once a day, an image or pdf that I remove from my desktop and put in the trash, stays on the screen no matter what application I'm in. I have to restart to get it to go away.  Any suggestions on that?",,,HUMAN_REVIEW_REQUIRED,human_pending
557921,557921,Sat Dec 02 20:19:21 +0000 2017,My iPhone keeps crashing! What the heck @AppleSupport,,,HUMAN_REVIEW_REQUIRED,human_pending
2056425,2056425,Fri Oct 06 17:44:00 +0000 2017,@AppleSupport iOS 11.0.2 still sucks my phone freezes less but my battery dies fast still,,,HUMAN_REVIEW_REQUIRED,human_pending
587095,587095,Sun Dec 03 11:25:16 +0000 2017,"@115858 I've a problem, the mac isnt overheat but the fan is on max, not only that it's turn on as soon as i start up the mac and tht it make the mac run reallt slow Went to the genius bar they reset my whole laptop problem solve but when im home the laptop still have the problem",,,HUMAN_REVIEW_REQUIRED,human_pending
398833,398833,Mon Oct 09 17:42:16 +0000 2017,"@sprintcare @AppleSupport whenever I go through a 1x roaming area, I can never seem to get service back until I restart my phone 🤦🏼‍♂️",,,HUMAN_REVIEW_REQUIRED,human_pending
1241150,1241150,Wed Oct 25 22:05:35 +0000 2017,"@AppleSupport since upgrading to iOS 11 on my iPhone SE, I’ve had phone freezes, app crashes, non responsive screens, is this fixable?",,,HUMAN_REVIEW_REQUIRED,human_pending
1936732,1936732,Wed Oct 18 15:18:19 +0000 2017,"@AppleSupport is there an issue with ios11 on iPhone 7s? Since I’ve updated I’ve had nothing but problems, apps keep freezing/crashing etc",,,HUMAN_REVIEW_REQUIRED,human_pending
817655,817655,Thu Oct 12 21:01:15 +0000 2017,@115858 why the hell does my brand new iMac freeze for 5 minutes forcing me to restart?!?! I don’t even watch porn! It’s frustrating af!,,,HUMAN_REVIEW_REQUIRED,human_pending
208463,208463,Wed Oct 04 06:39:20 +0000 2017,First it was the missing priority apps then it was the lockscreen. @AppleSupport wym??? https://t.co/heAESihtQG,,,HUMAN_REVIEW_REQUIRED,human_pending
1657760,1657760,Mon Nov 06 02:41:58 +0000 2017,"Cmon @115858 - when I️ text the letter “I️”, I want that not I️ 
It’s annoying!
#FixIt",,,HUMAN_REVIEW_REQUIRED,human_pending
1575045,1575045,Sat Nov 04 05:17:14 +0000 2017,What is with the question marks when we type “I️” @AppleSupport @115858,,,HUMAN_REVIEW_REQUIRED,human_pending
1482989,1482989,Fri Nov 03 01:44:18 +0000 2017,@115858 y’all need to fix y’all shit got me sending unnecessary symbols 🤦🏽‍♂️😐,,,HUMAN_REVIEW_REQUIRED,human_pending
940449,940449,Wed Oct 11 01:27:35 +0000 2017,@AppleSupport @342946 the iOS11/Watch 4 updates have not played nice with my #starkeyhalos #applewatch. Bad connectivity.,,,HUMAN_REVIEW_REQUIRED,human_pending
695357,695357,Thu Nov 23 11:41:52 +0000 2017,What is up with the latest iOS? Everything is so slow and keeps freezing. Sort it out! @115858 @AppleSupport #Apple https://t.co/qRuDLWpQ7C,,,HUMAN_REVIEW_REQUIRED,human_pending
2555460,2555460,Thu Nov 16 12:54:09 +0000 2017,This lagging while txting is trash. @AppleSupport what’s going on...,,,HUMAN_REVIEW_REQUIRED,human_pending
596857,596857,Sun Dec 03 18:52:42 +0000 2017,This phone is dope but it’s too fucking buggy I’m sick of it,,,HUMAN_REVIEW_REQUIRED,human_pending
2827482,2827482,Sat Dec 02 08:59:08 +0000 2017,"@115858  @AppleSupport  your new IPhone bug is very ANNOYING , WHY THE HELL ITS KEEP REBOOTING , FIX THIS SHIT",,,HUMAN_REVIEW_REQUIRED,human_pending
2052928,2052928,Fri Oct 06 00:23:25 +0000 2017,APPLE DELETED THE “DANGEROUS WOMAN “ ALBUM OFF MY ACCOUNT OUT OF NO WHERE HELLLL NO IM GONNA GET IT BACK @AppleSupport,,,HUMAN_REVIEW_REQUIRED,human_pending
253482,253482,Thu Oct 05 17:00:59 +0000 2017,"@AppleSupport, me gusta como a mi iPhone ahora se va la pila más rápido y el lag en el teclado, ¡wow!
Gran actualización. 😒",,,HUMAN_REVIEW_REQUIRED,human_pending
243317,243317,Thu Oct 05 10:57:22 +0000 2017,"@115858 @AppleSupport La nueva actualización  #ios11 es una mierda,la bateria se esfuma ...deberíais echarle un ojo. Gracias",,,HUMAN_REVIEW_REQUIRED,human_pending
639764,639764,Wed Nov 22 19:42:47 +0000 2017,@AppleSupport How can I keep my Apple keyboard media controls in charge of iTunes? Instead of having a web page stealing the controls priority and never returning it to iTunes? #HighSierra #Bug,,,HUMAN_REVIEW_REQUIRED,human_pending
1467802,1467802,Thu Nov 02 22:01:45 +0000 2017,.@115858 please explain why the fuck the letter “I️” would autocorrect to this https://t.co/0EhhZHptSQ,,,HUMAN_REVIEW_REQUIRED,human_pending
1530035,1530035,Fri Nov 03 15:17:56 +0000 2017,@AppleSupport what’s up with iPhone “I️” turning into odd symbol?,,,HUMAN_REVIEW_REQUIRED,human_pending
2355051,2355051,Mon Nov 13 18:28:44 +0000 2017,"just opened up Apple Music &amp; my entire elaborate, carefully created music library is COMPLETELY GONE @115858 @AppleSupport i’m about to have a meltdown. someone contact me right now &amp; fix this.",,,HUMAN_REVIEW_REQUIRED,human_pending
2906803,2906803,Tue Nov 28 19:32:20 +0000 2017,"Ok, I’m glad @115858 fixed the weird “I” issue but now my phone is changing “it“ to “I.T” 🙄🤬 is anyone else having this issue?! @AppleSupport",,,HUMAN_REVIEW_REQUIRED,human_pending
2642596,2642596,Tue Oct 31 01:52:41 +0000 2017,@AppleSupport iMovie seems to be having major crashing issues....,,,HUMAN_REVIEW_REQUIRED,human_pending
1354108,1354108,Mon Oct 16 12:27:20 +0000 2017,"@AppleSupport Bug in iOS 11.0.3 , whenever I toggle airplane mode it turns on the Bluetooth and Wifi antennas ON. https://t.co/X2eYLTMVjJ",,,HUMAN_REVIEW_REQUIRED,human_pending
2555283,2555283,Thu Nov 16 13:51:34 +0000 2017,@115858 if I️ see one more question mark box imma lose my shit..... fix it,,,HUMAN_REVIEW_REQUIRED,human_pending
2046607,2046607,Thu Oct 05 01:49:52 +0000 2017,@AppleSupport is there a way to opt out of using ApplePay? Tired of getting notifications asking me to activate it.,,,HUMAN_REVIEW_REQUIRED,human_pending
1472813,1472813,Thu Nov 02 23:58:50 +0000 2017,Why the fuck I can’t see emojis @AppleSupport,,,HUMAN_REVIEW_REQUIRED,human_pending
