conversation_id,tweet_id,created_at,text,intent,escalation_label,notes,label_source
55095,55095,Wed Nov 01 18:53:55 +0000 2017,It keeps correcting my I’s to this smh @AppleSupport https://t.co/O4RhQIB3Th,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
519226,519226,Sat Dec 02 01:35:50 +0000 2017,@AppleSupport just tried updating to the new OS with my MacBook pro and your new update just DESTROYED MY COMPUTER WHY???,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
431281,431281,Tue Oct 10 03:36:56 +0000 2017,@AppleSupport my iphone 7 is getting very hot since i upgraded to 11.0.2 🤔🤔 is that normal,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1513426,1513426,Fri Nov 03 12:41:01 +0000 2017,"So disappointed with @115858. This year I bought a 27"" iMac and a 13"" iPad Pro for the office, neither work anymore.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
496811,496811,Fri Dec 01 17:56:21 +0000 2017,@AppleSupport Last update was even worse for my battery’s life... could you pls fix it soon?,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
250058,250058,Thu Oct 05 15:08:53 +0000 2017,"ciao @AppleSupport cari.. 
ehm.. Mail crasha e io sto iperventilando. che fare? 
CHE HO FATTO DI MALE?!1!2?!",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1805438,1805438,Sun Oct 15 12:40:47 +0000 2017,@AppleSupport This bug has been a pain in the butt for the past 2 years for the Chinese version of iPhones. Please have some look into it. https://t.co/uc9cCQPNS0,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
518378,518378,Sat Dec 02 00:51:23 +0000 2017,How is possible that I upgraded to an iPhone 8 and my phone battery is EVEN WORSE. @115858 get ur shit together,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2403601,2403601,Tue Nov 14 09:56:05 +0000 2017,Vocês aí na @115858 @AppleSupport eram uns gajos porreiros se me enviassem um #iPhone6 novo. Já que acabaram com a bateria do meu com atualização do #iOS11,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1547984,1547984,Tue Oct 17 02:47:39 +0000 2017,"Hey @AppleSupport I’d really appreciate it when I download your new operating system, my phone didn’t crash every app. Fucking annoyed.",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1674049,1674049,Mon Nov 06 04:31:21 +0000 2017,So like is @115858 going to fix the fact that I️ can’t type the letter *i (I️) without turning into something else?,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2294425,2294425,Sat Nov 11 22:16:42 +0000 2017,Hey @AppleSupport when I️ type an I️ it posts as a exclamation mark and a question mark in a box?,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1447268,1447268,Thu Nov 02 14:35:57 +0000 2017,@115858 why is it that every time I️ type I️ in a sentence this damn A and a stupid ? In box appears in its place ?,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2520814,2520814,Thu Nov 16 00:33:03 +0000 2017,"Dear @115858,

Having to go into “Settings” to turn off Bluetooth is annoying. Can this be changed?",connectivity,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
889047,889047,Sat Nov 25 11:06:43 +0000 2017,@AppleSupport why is my iPhone being so slow 😩 the software is up to date!,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2705778,2705778,Sun Nov 19 23:06:16 +0000 2017,"Trying to buy @115858's AppleCare for Watch is the most infuriating, bug-ridden process. https://t.co/SVaPnzGmiR",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2734103,2734103,Mon Nov 20 16:25:02 +0000 2017,@115858 how about you make a phone with a battery that isn't a lump of shit.,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2266098,2266098,Sat Nov 11 03:43:44 +0000 2017,Why toggling airplane mode in control center switch on wifi and Bluetooth which is not turned on earlier #iphone6s iOS 11 @115858 @AppleSupport https://t.co/amdo8dpFwD,connectivity,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1568844,1568844,Sat Nov 04 10:13:26 +0000 2017,"It has been over a year since I have felt the need to tweet - but @115858 &amp; @AppleSupport
 ‘I️’  != ‘I ‘",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2266739,2266739,Fri Nov 10 13:12:10 +0000 2017,@115858 wooh I lost my iPhone 7 plus and what helps me after paying 72k is nothing. Help me bcoz service center people ignores the customer they don't care enough for the existing customer and make sure u reply me,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2020585,2020585,Sun Nov 05 00:07:59 +0000 2017,@115858 what’s wrong with the “I️”,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1291190,1291190,Sat Nov 25 20:06:41 +0000 2017,"@AppleSupport Hi, think I’ve got a fake email but I’m not sure. It’s about an app purchase for a high amount and gives me chance to cancel if I sign in with Apple ID.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
643273,643273,Mon Oct 23 10:22:41 +0000 2017,Once again an @115858 mouse comprehensively fails to function for even one year. 3rd or 4th - all end up not scrolling. @AppleSupport,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
657584,657584,Fri Dec 01 12:55:25 +0000 2017,@115858 I am suffering from iPhone 6+ your worst product.0096599582407,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2070416,2070416,Sun Oct 08 21:57:31 +0000 2017,"You’ve done it again @115858 @AppleSupport, another update to the #iPhone that just makes it even slower &amp; more glitchy…",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1895619,1895619,Tue Oct 24 06:29:47 +0000 2017,@AppleSupport please fix battery consumption on iOS11 😡😡😤😤😩😩,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2056429,2056429,Fri Oct 06 17:32:03 +0000 2017,"@AppleSupport iOS 11.0.2 causing multiple app crashes and freezes on launch for me, speaker phone works intermittently, sluggish performance",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2028977,2028977,Sun Nov 05 20:28:09 +0000 2017,Really @115858 you cancel my Genius Bar bc I’m only 10 min late!! Yet since I update this new software this phone is no longer working,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2217697,2217697,Thu Nov 09 22:03:23 +0000 2017,"Oiiiiii @115858  stop it. Seriously, my phone is bugging since the X came out. Why are you doing this, what happened to loyalty? 😩😩🤦🏾‍♀️🤦🏾‍♀️",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
396116,396116,Mon Oct 09 17:07:47 +0000 2017,@AppleSupport Outlook doesn’t work with my MacBook Pro. No emails show up on Apple Mail.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
667027,667027,Thu Nov 23 02:43:53 +0000 2017,I though y’all said Westbrook can’t defend?,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
446466,446466,Thu Nov 30 19:20:26 +0000 2017,"Hey @115858 and @AppleSupport, can you fix how all our iPhones are running incredibly slow after this last iOS update. I hit a button and a few seconds later it finally recognizes it....HELP!",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2015607,2015607,Sun Nov 05 16:23:57 +0000 2017,@115858 why does my iPhone automatically change I to I️ with these new updates? It is super annoying.,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1838006,1838006,Wed Oct 18 16:34:03 +0000 2017,So many bugs in iOS 11. Appstore is asking me password for an appleId different from the one in settings-&gt; iTunes &amp; App Stores @AppleSupport,apps_services,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
740590,740590,Fri Oct 06 19:44:37 +0000 2017,Seriously @AppleSupport what the hell is wrong with #iOS11 &amp; my #iphone6s ?? My battery just gets worst &amp; worst everyday!! #Notcool,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1584549,1584549,Sat Nov 04 17:14:22 +0000 2017,@AppleSupport sooo whats going on?? Why this keeps popping up? https://t.co/CCYOHZa4Ke,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1300695,1300695,Thu Oct 26 23:14:35 +0000 2017,#icloud @applesupport you guys need to fuckin chill... I KNOW. https://t.co/ALWzhdITBU,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1291068,1291068,Thu Oct 26 19:33:02 +0000 2017,"Just the 13 hours of @115948 not working, but luckily I’m paying for it not to work, so that’s a bargain, isn’t it! @AppleSupport",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2509325,2509325,Wed Nov 15 21:49:39 +0000 2017,@115858  when are y’all gonna fix this I️ shit?,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2130288,2130288,Wed Nov 08 18:48:03 +0000 2017,@AppleSupport please fixed this before i switch android again. https://t.co/tfaYl94mUL,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
943574,943574,Sat Oct 21 08:01:35 +0000 2017,"@115858 hi i have updated my phone 6 and camera is not working proper, whatsapp is not working..",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2052789,2052789,Thu Oct 05 23:50:54 +0000 2017,"@115858 y’all been on bullshit all day, new update comes but says I don’t have WiFi, I back out to confirm I do, now it can’t find the update",connectivity,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1234743,1234743,Wed Oct 25 18:14:47 +0000 2017,@AppleSupport my atv4 started making my tv glitch on every source. Tried new hdmi. Unplugging hdmi makes it stop.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1674072,1674072,Mon Nov 06 04:30:41 +0000 2017,Hey @115858 when are you going to fix this problem. I was trying to tweet my favorite show 🤦🏽‍♀️ https://t.co/hJQewFKQ2b,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2193266,2193266,Thu Nov 09 16:26:00 +0000 2017,I updated my phone and I’m still seeing question marks as emojis.. what’s up @115858 @AppleSupport ?????,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1587386,1587386,Sat Nov 04 19:09:10 +0000 2017,@917 @115858 when I️ type the letter “I️” why do these characters appear? This started happening after I️ updated to iOS 11.1 https://t.co/KmiRSjobT0,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
546660,546660,Sat Dec 02 10:08:01 +0000 2017,Hi @AppleSupport quick question I’ve had a few issues with my phone automatically locking after 30 seconds? Making it difficult to watch anything. I’ve got my phone to never auto lock but it keeps happening. Any ideas? Thanks ☺️,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2117287,2117287,Wed Nov 08 05:16:07 +0000 2017,@115858 yes I know I’m broke and can’t afford the eight but you don’t have to remind me every second with these fucking question marks 🙄🙄🙄,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2583056,2583056,Thu Nov 16 22:54:36 +0000 2017,"@AppleSupport I’m tired of spending thousands of dollars on your products just for them to stop working when I’ve done nothing for them to fail on me- no spills, no drops, no mishandling, nothing. This is ridiculous.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
663877,663877,Thu Nov 23 02:17:57 +0000 2017,"My iPhone autocorrects ""it"" to ""I.T."" This is either an epic @115858 AI fail or a major trolling by somebody deep in the bowels of the Apple IT department...",keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
372908,372907,Sun Oct 08 22:51:38 +0000 2017,@AppleSupport Messages + is not working..keeps moving up and down thru previous msgs.  Try to delete and reinstall still an issue,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2526328,2526328,Thu Nov 16 03:13:41 +0000 2017,"Got my phone back. But lost 8,000 photos to the cloud... 😒😒😒 @115858 @AppleSupport",media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
119505,119505,Thu Nov 23 22:21:42 +0000 2017,@AppleSupport Any idea when the #AirPower will be released?? @115858 #Apple,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
637442,637442,Wed Nov 22 19:38:24 +0000 2017,@115858 -bummed.  Just got MacBook Air back after 2nd time sending in because keyboard sticks in ALL CAPS!  Now have to send in again because still not fixed!  Use this for my business and need it to work!,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1541147,1541147,Fri Nov 03 18:20:35 +0000 2017,@AppleSupport When will ios11.2 beta be available for #iphoneX? I can’t restore previous backup from old phone on 11.2!,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1130507,1130507,Sun Oct 15 12:57:34 +0000 2017,"@AppleSupport Hi there,I have got an iPhone 6 which has stopped working therefore,would it be possible to swipe it with a brand-new one.Thnx",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2020185,2020185,Thu Nov 02 16:14:52 +0000 2017,@AppleSupport fix this shit bro fr https://t.co/HvhUSoLTvo,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2294654,2294654,Sat Nov 11 22:35:44 +0000 2017,@AppleSupport my movie purchases on Apple TV 4 are not in alphabetical order yet on my iOS devices they are 🤔,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2286633,2286627,Sun Nov 12 00:46:34 +0000 2017,"@AppleSupport Notification bug still no fixed since the first beta of iOS 11
When is this getting fixed? I’ve been reporting this issue via the Feedback app. https://t.co/Y9NGwqMu8G",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1445596,1445596,Thu Nov 02 13:44:14 +0000 2017,"#iOS11
@AppleSupport 
I have an iPhone 6 which was great but unfortunately after iOS11 I charge my iPhone 3 times a day 🤬
Can I downgrade 🤯",battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2014478,2014478,Sun Nov 05 13:58:59 +0000 2017,Bufu ass phone l can’t type the letter that comes after h @115858 @AppleSupport,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
430172,430172,Tue Oct 10 11:11:24 +0000 2017,"@115948 @AppleSupport 
Why is this not available on Apple music ?
https://t.co/fheYgTV0Ox [DAUGHTER-GET LUCKY]",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1113180,1113180,Tue Oct 24 02:36:22 +0000 2017,@AppleSupport can I not be pre-approved for the iPhone Upgrade Program for iPhone X pre-order launch if I'm not already enrolled in it?,hardware_accessories,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1977026,1977026,Wed Nov 01 18:42:00 +0000 2017,Sooo now mfs can’t use the letter I now @115858 😊,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
23130,23130,Sun Nov 26 00:10:18 +0000 2017,"Dear @115858, you’re really rude for ruining the battery life on our phones with that last update.",battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2001639,2001639,Fri Nov 03 16:09:26 +0000 2017,Please fix my keyboard. @115858,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1638881,1638881,Tue Oct 17 09:08:39 +0000 2017,@115858 @AppleSupport wifi icon in the shortcuts doesn’t seem to really work. See for yourself #PatheticApple#IwantRefund#iphonesucks https://t.co/3TLomUXFh1,connectivity,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2146506,2146506,Wed Nov 08 16:02:42 +0000 2017,Issues having Text Replacement move over to iPhoneX? I am! Any help? @AppleSupport @630992 @240840,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1688485,1688485,Mon Nov 06 17:33:45 +0000 2017,"Hey @AppleSupport, is there anything I️ can do about the I️ glitch? It’s pretty annoying...",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2054857,2054857,Thu Oct 05 08:55:06 +0000 2017,Dear @AppleSupport This last iPhone update 100% fucked up my phone. Every app lacks and crashes now.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2617051,2617051,Sun Nov 26 21:16:31 +0000 2017,I just dropped $200 on a new battery @115858 why is my MacBook still not working properly,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2295734,2295734,Sun Nov 12 19:44:19 +0000 2017,@AppleSupport is this normal on all phones or just a thing with my iPX? https://t.co/npQfB27QY5,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1041276,1041276,Thu Oct 26 05:19:15 +0000 2017,I’ll tell ya what - my phone worked a whole lot better before that last iOS update. Side eye: @115858,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1288247,1288247,Thu Oct 26 18:52:44 +0000 2017,"@AppleSupport @124423 Can we get this fixed please, it’s frustrating!   #missingicons https://t.co/2i28gqse6C",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1712513,1712513,Tue Nov 07 01:27:18 +0000 2017,This A ❔ thing starting to aggravate me @AppleSupport,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1464347,1464347,Thu Nov 02 17:02:31 +0000 2017,@115858 what wrong with my letter I️? &lt;——,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
429565,429565,Tue Oct 10 09:59:28 +0000 2017,@AppleSupport why can’t I check for an iOS update?? #iphone7 https://t.co/7xXjSmartg,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2751493,2751493,Sun Nov 26 23:49:06 +0000 2017,@115858 @118936 @AppleSupport I tried everything to fix this message app. Please help. #SOS #iphonex #unhappycustomer #apple #isrotten https://t.co/dldQJSer9G,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2544505,2544505,Mon Oct 30 09:28:50 +0000 2017,@AppleSupport worst ever ios 11.3 seriously phone is getting hanged everynow and then....😡😡😡,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
447445,447445,Thu Nov 30 19:47:18 +0000 2017,"My iPhone has been bugging out since I updated :( alarms don’t go off in the morning, apps blank out and close. Apple trying to coerce me into buying the iPhone 8/X",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1762829,1762829,Sat Nov 25 05:58:32 +0000 2017,"Dear @115858,
   Hello Apple, I have a quick question for you! Why is it that after I updated my IPhone 7 it sucks so dang bad?? Would love to know ASAP!
                          Sincerely, Maddy.  
(Ps. Fix the update, y’all suck)",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
416155,416155,Tue Oct 10 01:52:26 +0000 2017,Why can’t I rate the updated Podcasts app? Because @115858 made it so God awful now? https://t.co/qz8LD1YtJW,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
370144,370144,Fri Nov 03 13:28:29 +0000 2017,"My “i” key hasn’t been working since Wednesday, it’s Friday and still no solution. @AppleSupport do ya’ll plan on fixing this any time soon?",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2780652,2780652,Tue Nov 21 16:41:03 +0000 2017,"@AppleSupport Hello, imessage won't activate after I put in my new sim card, I've tried everything please help",communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2280256,2280256,Sat Nov 11 16:54:40 +0000 2017,When are y’all gonna fix this dumb ass “I️” shit??? I’m getting sick and tired @AppleSupport,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2343869,2343869,Mon Nov 13 12:16:04 +0000 2017,"Hola @AppleSupport @115858 ¿Por que cuando conecto datos 📡 en mi iPhone al rato se activa la WIFI automáticamente,estando previamente en OFF? https://t.co/Y4tR6wWpRM",connectivity,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2485754,2485754,Wed Nov 15 14:02:08 +0000 2017,"@AppleSupport  this is a scam, correct? https://t.co/N9Game4DmP",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1064952,1064952,Mon Oct 23 11:43:26 +0000 2017,@115858 can u cancel my apple music subscription bc I can't get in my iPhone and my parents are gonna kill me 🙃,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
414033,414033,Tue Oct 10 01:10:00 +0000 2017,Yooo @115858 @AppleSupport DM me I got a question about this MacBook Air,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2364500,2364500,Mon Nov 13 21:47:18 +0000 2017,@115858 @115725 @VerizonSupport can y'all help a girl out? See previous tweet! 😢,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
559133,559133,Wed Nov 22 06:32:39 +0000 2017,@115858 Sierra update  just lock my computer out.  On a cruise ship unable to perform. Making me want to PC #badapple https://t.co/r2hzErWaoT,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1252510,1252510,Sat Nov 25 19:39:52 +0000 2017,thank u @115858 for glitching my phone to the point where it won't even turn back on&lt;/3 dm if u need me!!!,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
505108,505108,Fri Dec 01 20:22:01 +0000 2017,"GarageBand is getting completely ridiculous now. It won’t let you upload it to YouTube, you have to put it on iMovie and crop it down to how long it needs to be.
Please change this @AppleSupport",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2853849,2853849,Mon Nov 27 20:21:16 +0000 2017,"Ever since the new iPhones were released, my 6s has been glitching like crazy. I swear @115858 is somehow making older phones dud out when you update iOS software.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
500071,500071,Fri Dec 01 18:52:54 +0000 2017,Every time I open an app it takes like 10 minutes to open and everything keeps crashing c’mon @AppleSupport sort it out pls😤😤😤,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1538851,1538851,Fri Nov 03 21:19:33 +0000 2017,My phone dies is half an hour on full charge. What the hell @AppleSupport?,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2016193,2016193,Sun Nov 05 17:14:41 +0000 2017,And @AppleSupport needs to fix that stupid “I️” bug. https://t.co/eH6F7lYPOu,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
810807,810807,Thu Oct 12 19:08:16 +0000 2017,"OB IHR MAL EIN BESSEREN AKKU FÜRS IPHONE ENTWICKELN KÖNNT HABE ICH GEFRAGT!? 😩🙄
@115858",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2698022,2698022,Sun Nov 19 19:29:44 +0000 2017,"So, does @115858 specifically design their new iOS to drain the crap out of our phones?   Utterly ridiculous.  I am convinced that each new version of iOS is introduced to convince us that our phone is obsolete and that we need to buy their newest phone",communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1578385,1578385,Wed Oct 25 02:49:47 +0000 2017,Update: I now can’t screenshot. 🙄 Thanks @AppleSupport https://t.co/pUPOwHNVWv,hardware_accessories,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2750515,2750515,Mon Nov 20 23:57:40 +0000 2017,"@AppleSupport hi my iphone keeps freezing and when I open an app and have to wait for the battery to die out before I can use it again, it allows me to access Siri, volume button and flashlight etc but doesn’t allow me to restart it or open any apps.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2850856,2850856,Mon Nov 27 05:55:55 +0000 2017,"Someone please help me regarding Apple Music. I have this album on my computer, in my iTunes. So how come two tracks aren’t downloadable on my phone? https://t.co/biM9hzd453",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
305299,305299,Fri Oct 06 20:13:06 +0000 2017,"Hey @115858 @AppleSupport, why is battery so crap on iOS 11? Why has this not been fixed as an issue? @116333? #batterylifematters",battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
568407,568407,Sun Dec 03 02:30:27 +0000 2017,Dear @AppleSupport @115858 ok enough is enough with the damn feeezjng of the phone &amp; freezing of videos &amp; glitches already .. everything was fine until new updates,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2045969,2045969,Thu Oct 05 01:06:56 +0000 2017,"#iOS11 is probably one of the worst software upgrades in recent memory. It makes my iPhone 6 feel like a 4. Thank you, @115858.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2777594,2777594,Tue Nov 21 15:10:14 +0000 2017,"Couldn't able to post more than 140 characters from Mac's official #Twitter App...
pls help @123765 @784 @776010 @156 @AppleSupport",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2680175,2680175,Sun Nov 19 09:02:28 +0000 2017,"@115858 
Hi..
I like apple for it
Here problem in notes 
In phone and problem she that when open note in the notes after seconds
Close Application.
Please they find solution for this the problem.....and thank you😇😇",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2439718,2439718,Tue Nov 14 22:07:12 +0000 2017,"my phone just died at 52% and when l turned it back on, it was at 6%...please send me a new phone or gift basket  @AppleSupport",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1767465,1767465,Tue Nov 07 21:24:03 +0000 2017,"@AppleSupport Can you respond to my DM please, thanks.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1627250,1627250,Sun Nov 05 02:23:02 +0000 2017,"why do i keep seeing weird characters in tweets and texts where there should be letter ""i""s",keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1394021,1394021,Sat Oct 28 09:46:15 +0000 2017,@AppleSupport seems someone has used my email address for apple. Not sure how I can get it delinked. I get all the emails related to the ac,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1763111,1763111,Tue Nov 07 19:23:20 +0000 2017,@AppleSupport Since iOS 11 I’m experiencing a very fast battery drain. Could you help me! I brought my ... https://t.co/4zMFPhy522,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1550277,1550277,Fri Nov 03 22:56:52 +0000 2017,@AppleSupport how can 11mins of safari use 40% of my battery? iPhone 7 iOS 11.1 https://t.co/ZyKiCXqfc0,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
